text	label_A	label_B	label_C	label_A_enc	label_B_enc	label_C_enc	sentiment	respect	insult	humiliate	status	dehumanize	attack_defend	hatespeech	target_race	target_religion	target_origin	target_gender	target_sexuality
Top 50 hashtags mentioning @realDonaldTrump for 2019-06-15 07:00 to 2019-06-15 15:00 GMT+0  #MAGA #JohnMcCainDay #Trump2020 #DerangedDonald #Trump #TrumpIsATraitor #ImpeachTrumpNow #WWG1WGA #RT #ImpeachTrump   https://t.co/CSJrZiSfsH	NOT	NONE	NONE	0			2.6127161979675293	2.438650608062744	2.113246202468872	1.8713147640228271	2.225036859512329	1.6018073558807373	2.165820360183716	0.449144184589386	0.0	0.0	0.0	0.0	0.0
#DhoniKeepsTheGlove why only dhoni all the indian audience should also wear   the jersey and banner with 'Balidan' Insignia. Tv channels ,news papers and wherever possible should include this insignia.	NOT	NONE	NONE	0			2.106013059616089	1.8706238269805908	1.461430311203003	1.2191996574401855	1.9365590810775757	0.8762444257736206	1.8843841552734375	0.1317216008901596	1.0	0.0	1.0	0.0	0.0
@jimsciutto @RepMcCaul Except... Trump’s hand has already been caught in the cookie jar trying to get “dirt” on an opponent from Russia.     Remember... Trump Tower?     #TrumpIsATraitor   #ImpeachmentHearingsNow https://t.co/AWvmmEqN2F	NOT	NONE	NONE	0			3.196620225906372	2.9333713054656982	2.6155688762664795	2.223810911178589	2.5046730041503906	1.6414422988891602	2.7490806579589844	0.4951850473880768	0.0	0.0	1.0	0.0	0.0
Crabs LIVE! Covering the lies of the sleazy, cheating #GOP! https://t.co/GLZrjv6HxA ---&gt; 'Viva La Resistance!' #Trump #fucktrump #libcrib	NOT	NONE	NONE	0			3.751072883605957	3.7560768127441406	3.461395025253296	3.2870230674743652	3.2094476222991943	3.0627763271331787	3.231092691421509	1.4073352813720703	0.0	0.0	0.0	1.0	0.0
Livpure Glo 7L RO+UV + Mineralizer Water Purifier  @ Rs.9499 (mrp-15990)    https://t.co/iNAuUJY5tX    More:  https://t.co/Qw2tZtN8Lx    https://t.co/iNAuUJY5tX    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll	NOT	NONE	NONE	0			1.9611002206802368	1.591064453125	1.17523992061615	1.1179249286651611	1.86042058467865	0.9745969772338867	1.4181814193725586	0.18993578851222992	0.0	0.0	0.0	1.0	0.0
The most awaited variant from #OnePlus - #OnePlus7Pro in Almond.  Buy Now on @amazonIN 👉https://t.co/yt4E7vkM32 with an EMI starting at just ₹2,495    #OnePlus7IsHere #oneplus7series #OnePlus7 #WorldBloodDonorDay #ShameOnICC #FridayMotivation #NBAFinals #FridayFeeling #WeTheNorth	NOT	NONE	NONE	0			2.645859956741333	2.6255297660827637	2.3075098991394043	2.179128408432007	2.265139579772949	1.874856948852539	2.193211793899536	0.5982921123504639	0.0	0.0	0.0	0.0	0.0
Ted Bundy’s final meal. He didn’t even pick at it. #execution #murderer #killer #tedbundy #breakfast #lethalinjection https://t.co/xJ4LrWmcph	NOT	NONE	NONE	0			3.0263044834136963	2.652456760406494	2.2709808349609375	2.103670358657837	2.5443849563598633	1.988769292831421	2.3221943378448486	0.6588807106018066	0.0	0.0	0.0	0.0	0.0
@CMofKarnataka,@siddaramaiah,  @MBPatil @DVSBJP  Dear Sir please look at this video we all met Earlier Homeminster for #TGSFraud and #DreamZGKfraud Like you he also promised.#IMAfraud https://t.co/PKAlmcjPcf  @suvarnanewstv	NOT	NONE	NONE	0			1.1277755498886108	1.0660874843597412	0.6288384795188904	0.5844942331314087	1.8692381381988525	0.5178903937339783	1.5625569820404053	0.067062146961689	0.0	0.0	0.0	1.0	0.0
Dear @ICC this is world cup not a club cricket so please check the umpiring errors instead of @msdhoni gloves.  #DhoniKeepsTheGlove #DhoniKeepTheGlove   #DhoniKeSaathDesh	NOT	NONE	NONE	0			2.674504518508911	2.501197576522827	2.177562713623047	1.8494374752044678	2.440338373184204	1.3567676544189453	2.305413007736206	0.24490423500537872	0.0	0.0	1.0	0.0	0.0
#INDvsNZ toss be like....#ShameOnICC https://t.co/aO6mN6OEl7	NOT	NONE	NONE	0			2.8989510536193848	2.724391460418701	2.461207151412964	2.30417799949646	2.4006567001342773	1.9167532920837402	2.310246229171753	0.5695284008979797	0.0	0.0	0.0	1.0	0.0
@dna Instead of focusing on game, why have a unnecessary controversy. Is wearing a symbol only way to show respect. Rather Win the worldcup and dedicate it to our forces. It will give them more high n respect worldover. Its a matter of priority n  focus.#DhoniKeepsTheGlove	NOT	NONE	NONE	0			1.7065926790237427	1.4260249137878418	1.1687548160552979	0.9798195958137512	1.8780937194824219	0.7971724271774292	1.5922551155090332	0.06246187537908554	0.0	0.0	0.0	0.0	0.0
Boris Johnson = chaos  @RoryStewartUK  = stability    It really is as simple as that! #Toryleadership #BorisJohnsonShouldNotBePM https://t.co/Uv37w5YMVC	NOT	NONE	NONE	0			2.021817445755005	1.9615263938903809	1.6144498586654663	1.3109140396118164	2.0127909183502197	0.9688024520874023	2.1058640480041504	0.25756409764289856	0.0	0.0	0.0	0.0	0.0
#DhoniKeepsTheGlove     What's wrong with @ICC??   Dhoni is first a soldier then a cricketer.....   @BCCI	NOT	NONE	NONE	0			1.9113974571228027	1.794438123703003	1.3647205829620361	1.207819938659668	1.9590338468551636	0.8381417989730835	1.730150580406189	0.09815008193254471	0.0	0.0	0.0	0.0	0.0
#DoctorsFightBack #PresidentsRule is only option TMC goons r not in control of @mamt https://t.co/XZvOa2LaO5	NOT	NONE	NONE	0			3.3151955604553223	3.195857524871826	2.930535316467285	2.6989283561706543	2.8375864028930664	2.3323538303375244	2.8527162075042725	0.9077106714248657	0.0	0.0	0.0	1.0	0.0
@ICC why is it okay? #DhoniKeepsTheGlove #DhoniKeSaathDesh https://t.co/my3pMe9x2O	NOT	NONE	NONE	0			1.9754750728607178	1.6419169902801514	1.3068543672561646	1.2486696243286133	1.9978004693984985	0.9970448613166809	1.6436785459518433	0.1001698300242424	0.0	0.0	0.0	0.0	0.0
You #supportdhoni  #MSDHONI  #DhoniKeSaathDesh  #Dhoni ???  #BCCI  #CWC19  #DhoniKeepTheGloves  #DhoniKeepsTheGlove  #DhoniKeepBalidaanBadgeGlove  #BalidanBadge  #Balidan  #bbccricket  #CricketWorldCup2019  #WorldCup2019    Retweet 🔄 for #msdhonigloves   Like 👍 👇	NOT	NONE	NONE	0			1.1428557634353638	1.044464111328125	0.7621572613716125	0.7669594287872314	1.7745647430419922	0.5913016200065613	1.4476815462112427	0.10480890423059464	0.0	0.0	0.0	0.0	0.0
@cbouzy Did my part.    #Murderer	NOT	NONE	NONE	0			2.6648223400115967	2.3820340633392334	1.99065101146698	1.7846076488494873	2.2419698238372803	1.4955896139144897	2.033597946166992	0.198224738240242	0.0	0.0	0.0	0.0	0.0
Hypocrisy of the Indian elite    #SaveBengal #Savethedoctors #India #MamataLosingControl #MamataBanerjee #Kolkata #WestBengal #BengalDoctorsStrike @MamataOfficial @BJPBengal @NewIndianXpress @TimesNow @republic #democracy #DoctorsFightBack #DoctorsStrike #DoctorsProtest https://t.co/OEDcx2uCeq	NOT	NONE	NONE	0			2.1146275997161865	1.6444740295410156	1.255571961402893	1.1323509216308594	2.033555269241333	0.9274424314498901	1.5877118110656738	0.03207828849554062	0.0	0.0	1.0	0.0	0.0
5000+ Doctors and Non Medicos walked from NRS to CNMC for our cause.   History has been created as this is probably one of the biggest movement that has been carried out by the doctors.   #DoctorsFightBack https://t.co/QVZ12X03ma https://t.co/OKgUzp5JRa	NOT	NONE	NONE	0			0.8240355253219604	0.49832361936569214	0.20509150624275208	0.1189102977514267	1.7462080717086792	0.18631139397621155	0.9349548816680908	-0.07636097818613052	0.0	0.0	0.0	0.0	0.0
@realDonaldTrump Destroy our country?  More like defending our country against a treasonous traitor in the white house!    #TrumpIsATraitor   #TrumpTaxes  #TrumpsAnInternationalDisgrace   #TrumpMustResign	HOF	OFFN	TIN	1	1.0	1.0	3.296968460083008	3.0937228202819824	2.795525312423706	2.383514642715454	2.667088747024536	1.8249619007110596	2.9014806747436523	0.4400656223297119	0.0	0.0	1.0	0.0	0.0
Gabor nails it again. A voice of reason.  #BorisJohnsonShouldNotBePM https://t.co/OzkGK5vL7n	NOT	NONE	NONE	0			2.319162368774414	2.1401712894439697	1.8423160314559937	1.6429662704467773	2.0525739192962646	1.3437814712524414	1.976744294166565	0.36219221353530884	0.0	0.0	0.0	0.0	0.0
Few minutes left for Almond #OnePlus7Pro on @amazonIN   Available with #SBI Cash back of ₹2000 and up to 6 months No Cost EMI 💳    Quick hands on to buy it 👇    #OnePlus7 #OnePlus7IsHere #OnePlus7Pro #OnePlus  #WeTheNorth #ShameOnICC #FridayMotivation #FridayFeeling #NBAFinals	NOT	NONE	NONE	0			2.602869749069214	2.5373072624206543	2.223339557647705	2.0888264179229736	2.2093281745910645	1.7657955884933472	2.127981424331665	0.49860140681266785	0.0	0.0	0.0	0.0	0.0
AOC asks the FBI why they give white supremacists a pass #Resist #ResistTrump #FuckTrump https://t.co/kZscCJo2jR	NOT	NONE	NONE	0			3.025848150253296	2.7367849349975586	2.4430718421936035	2.067561388015747	2.260568857192993	1.5356948375701904	2.526320695877075	0.5823802947998047	1.0	0.0	0.0	0.0	0.0
@kojikabu @Maggie_Klaus @JoeBiden What it is that we will do anything to get trump the hell out there EXCEPT CHEAT LIKE TRUMP DID!!!!  #FuckTrump #Bluewave2020	HOF	HATE	TIN	1	0.0	1.0	3.2241456508636475	3.0288825035095215	2.7395408153533936	2.3695223331451416	2.545090436935425	1.8390913009643555	2.7517306804656982	0.5530673265457153	0.0	0.0	0.0	0.0	0.0
Boris Johnson will lie about anything if it gives him an advantage. In the local elections he was forced to delete a tweet claiming to have just voted...BUT, there were no elections in his area! This Trump-like compulsive liar just can't stop himself... #BorisJohnsonShouldNotBePM https://t.co/Gpm4d9k8oR	NOT	NONE	NONE	0			3.0231940746307373	2.507017135620117	2.194321632385254	1.8611836433410645	2.436845541000366	1.31112802028656	2.4120466709136963	0.42915108799934387	0.0	0.0	0.0	0.0	0.0
Ian Bagg Part 4: He once told a feature act who asked to sell his album after the show, “Nope, they came for me, not you”     #Fact #DoucheBag #50YearOldMan #47viewedPodcast	NOT	NONE	NONE	0			2.507368803024292	2.2275304794311523	1.889124870300293	1.6595518589019775	2.141404628753662	1.157916784286499	2.0822107791900635	0.32475319504737854	0.0	0.0	0.0	0.0	1.0
@GuidoFawkes What a nasty lot #ToryLeadershipContest contenders have exposed themselves to be!  #ToryLeadershipContest   #BorisJohnsonShouldNotBePM	NOT	NONE	NONE	0			2.715345859527588	2.5666208267211914	2.2322499752044678	1.874586582183838	2.2844526767730713	1.2329596281051636	2.5031514167785645	0.35642772912979126	0.0	0.0	0.0	0.0	0.0
Marlon Craft - Gang Shit (Official Music Video) https://t.co/jh7QJds6n0 via @YouTube @GOP #FuckTrump #CopsAreTheGang	NOT	NONE	NONE	0			3.3445942401885986	3.3534579277038574	3.0740952491760254	2.8630430698394775	2.8637406826019287	2.574369430541992	2.7821428775787354	1.405648946762085	1.0	0.0	0.0	0.0	0.0
@BorisJohnson If we want to unite our country- we should commit that anyone who us scared to face a bit of public scrutiny shouldn't be allowed to run for Prime Minister...  #BorisJohnsonShouldNotBePM #BorisJohnson #ToryLeadership #ToryLeadershipDebate #ToriesOut	NOT	NONE	NONE	0			2.11795973777771	1.909728765487671	1.4838064908981323	1.1668143272399902	2.1298813819885254	0.879105269908905	1.9730439186096191	0.11278093606233597	0.0	0.0	1.0	0.0	0.0
Analysis: Sarah Sanders' legacy: The death of the White House press briefing #Resist #ResistTrump #FuckTrump https://t.co/jjU0hqifun	NOT	NONE	NONE	0			3.0004775524139404	2.691007614135742	2.3278708457946777	2.119584321975708	2.4098424911499023	1.7016003131866455	2.3745007514953613	0.4997260272502899	0.0	0.0	0.0	1.0	0.0
So it looks like the lying incompetent homophobic racist #BorisJohnson will be the next #Tory leader...well at least we’ll get a #GeneralElection eh Boris?  #BorisJohnsonShouldNotBePM #ToryDrugOff #ToryLeadershipContest https://t.co/Ho4HibTo7A	HOF	OFFN	TIN	1	1.0	1.0	3.427932024002075	3.1881215572357178	2.8431313037872314	2.485560417175293	2.6410791873931885	1.867443323135376	2.846198558807373	0.9527015089988708	0.0	0.0	0.0	0.0	1.0
It's not a windmill.  It's not a fan.  It's a wind turbine and it's good for the environment.    #fucktrump https://t.co/jWfqPYuV2Y	NOT	NONE	NONE	0			2.2320451736450195	2.0822370052337646	1.6842387914657593	1.5408046245574951	2.242464303970337	1.3756396770477295	1.8285633325576782	0.27491211891174316	0.0	0.0	0.0	0.0	0.0
@mayukhrghosh This is applaudable move by doctors. They save our lives. We must support them against the voilence. #Savethedoctors  #DoctorsFightBack	NOT	NONE	NONE	0			0.7119346261024475	0.3691149950027466	0.26962196826934814	0.1667276918888092	1.7358068227767944	0.2630016803741455	0.6221702694892883	-0.04983653500676155	0.0	0.0	0.0	0.0	0.0
This will not work we are not scapegoats.. centre should intervene. .  #DoctorsFightBack @narendramodi @PMOIndia @AmitShah @drharshvardhan	NOT	NONE	NONE	0			2.1125576496124268	1.2183175086975098	0.8381640315055847	0.736754834651947	1.968148946762085	0.5453575253486633	1.18098783493042	-0.06725159287452698	0.0	0.0	0.0	0.0	0.0
Mitch McConnell, Too, Welcomes Russian Interference #Resist #ResistTrump #FuckTrump https://t.co/lrfPdmtEyk	NOT	NONE	NONE	0			2.8854782581329346	2.6594324111938477	2.265451431274414	1.8647611141204834	2.3587450981140137	1.3868687152862549	2.565729856491089	0.3111512362957001	0.0	0.0	1.0	0.0	0.0
If a doctor needs to be assualted or killed for every patient who dies during treatment, then here is a list of people who also deserve the same fate. #Savethedoctors #SaveBengal #savethesaviour #SaveDoctors #DoctorsFightBack #DoctorsStrike #DoctorsProtest #doctor #DoctorStrike https://t.co/RPe3CTQPp3	NOT	NONE	NONE	0			2.3333959579467773	1.5136792659759521	1.1897506713867188	1.1346933841705322	2.1881043910980225	0.9759959578514099	1.303468942642212	0.05424509942531586	0.0	0.0	0.0	0.0	0.0
@mkraju Says the guy who killed the tree that Macron gave u for friendship n peace!! #sad #douchebag	NOT	NONE	NONE	0			1.9755524396896362	1.5562775135040283	1.090194582939148	0.9112352728843689	2.0136897563934326	0.7079027891159058	1.7913328409194946	0.11013435572385788	1.0	0.0	1.0	0.0	0.0
@TheRealOJ32 ...You're finally going to admit to something bad you did in the past?    #Juice #THEJUICEISLOOSE  #OJ #Simpson #Golf #course #Killer  Are you #OnTheHunt for the real #Killers?  #Murder #Redrum #Murderer?  #NicoleBrownSimpson #RonGoldman #Admit what you did #Comeclean  Tell the #truth https://t.co/LHiXlgS0wW	NOT	NONE	NONE	0			3.1956627368927	2.659520149230957	2.390972137451172	2.1809499263763428	2.4109175205230713	1.7247945070266724	2.3718960285186768	0.6764176487922668	0.0	0.0	0.0	0.0	0.0
#BorisJohnsonShouldNotBePM he is already ducking and diving the 5 friendly candidates...God help us when it comes to to the 27 European countries!! https://t.co/siS59z36pR	NOT	NONE	NONE	0			1.5425078868865967	1.4704627990722656	1.1601101160049438	0.950487494468689	1.9121752977371216	0.681976318359375	1.7087665796279907	0.09319162368774414	0.0	0.0	1.0	0.0	0.0
1.Death of Dr Payal Tadvi  2.Arresting of Dr kafeel khan  3.72 children die due to insufficient oxygen!  Where were these doctors?  #DoctorsStrike  #DoctorsFightBack #DoctorsProtest #Savethedoctors	NOT	NONE	NONE	0			2.613003730773926	1.7760462760925293	1.3206822872161865	1.234464406967163	2.1500377655029297	0.9903109073638916	1.5751456022262573	-0.0015622060745954514	0.0	0.0	1.0	0.0	0.0
Vinay Tewari, Consulting Editor: Global sporting events across the world work on volunteers &amp; I'm not too sure if #England is so badly placed that they can't hire 100 people as volunteers to push the cover to the ground #ShameOnICC https://t.co/c31H5rY6PJ	NOT	NONE	NONE	0			2.2752768993377686	1.855712890625	1.5134528875350952	1.347264289855957	2.1723310947418213	0.9436787962913513	1.751299262046814	0.06939796358346939	0.0	0.0	1.0	0.0	0.0
#IndianPsychiatricSociety stands by #IndianMedicalAssociation. Condemns #ViolenceAgainstDoctors  #DoctorsFightBack #SolidarityWithNRSMCH #StopViolenceAgainstDoctors @MamataOfficial https://t.co/FIpSvBEdDb	NOT	NONE	NONE	0			0.8004909157752991	0.45766592025756836	0.22834476828575134	0.17910099029541016	1.7672581672668457	0.19409914314746857	0.9468228816986084	-0.004447048529982567	0.0	0.0	1.0	0.0	0.0
I urge every Indian to send mail to icc at enquiry@icc-cricket.com with this image asking them why he can’t keep the logo on that glove ?   #DhoniKeepTheGlove  #DhoniKeepsTheGlove https://t.co/OYP3eJcGCt	NOT	NONE	NONE	0			1.9788005352020264	1.7958488464355469	1.3688262701034546	1.137206792831421	2.0538508892059326	0.7809836864471436	1.927589774131775	0.07010281085968018	1.0	0.0	1.0	0.0	0.0
@realDonaldTrump @StateDept @SecPompeo Japan disagrees...they saw something 'flying in' and then hitting the boat. #TrumpIsATraitor https://t.co/ADZvw82uZi	NOT	NONE	NONE	0			2.445848226547241	2.288037061691284	1.8459360599517822	1.4833786487579346	2.116318941116333	1.077852725982666	2.2844760417938232	0.11209113150835037	0.0	0.0	1.0	0.0	0.0
@DesiCryptoHodlr In #India the severity of punishment for Holding just #bitcoin is equivalent the crime done by a #Rapist or a #Murderer Or #money Launderer or extortionist.   Really amazed to see where we are Heading.	NOT	NONE	NONE	0			2.5526435375213623	2.039041757583618	1.6943141222000122	1.5199108123779297	2.0722906589508057	1.179114580154419	1.8451610803604126	0.13781045377254486	0.0	0.0	0.0	0.0	0.0
@TajinderBagga @fawadchaudhry 2uat @cricketworldcup is doing they have objection on #DhoniKeepsTheGlove	NOT	NONE	NONE	0			2.3762967586517334	1.991992712020874	1.616331934928894	1.4753661155700684	2.1111388206481934	1.0950967073440552	1.9761500358581543	0.14402683079242706	0.0	0.0	0.0	0.0	0.0
Do your job #Senators #MBS #Murderer https://t.co/L0w7owl9gc	NOT	NONE	NONE	0			3.31313157081604	3.3380985260009766	3.1411774158477783	2.963982105255127	2.837230682373047	2.4772531986236572	2.845518112182617	0.7754119634628296	0.0	0.0	0.0	0.0	0.0
#Trump's Constant Attacks on #FreePress are Merciless Attacks on #Democracy's Foundation #FuckTrump #TrumpFascism #ImpeachTheMF #StopFascism #Drumpf #ResistTrump #FascistTrump #SaveDemocracy #Cult45 #NotMyPresident #StopHate  #DumpTrump #PutinsPuppet #FBR https://t.co/nMKXGqFxMx	NOT	NONE	NONE	0			3.415348529815674	3.157660722732544	2.7695093154907227	2.4841296672821045	2.7279856204986572	2.1323161125183105	2.9189939498901367	0.9024555087089539	0.0	0.0	0.0	0.0	0.0
@realDonaldTrump @JedediahBila Is there anything our so-called President does other than eating hamberder’s in bed and watching FauxNews while tweeting?    #LockTrumpUp  #ImpeachmentInquiryNow   #ImpeachTrump   #ImpeachBarr   #ImpeachMnuchin  #TrumpIsATraitor	NOT	NONE	NONE	0			3.507525682449341	3.3402295112609863	3.101672410964966	2.6722452640533447	2.79280161857605	2.016313314437866	3.129786729812622	0.5958588719367981	0.0	0.0	0.0	0.0	0.0
Meanwhile ....Dhoni's Reply To ICC ......    #DhoniKeepTheGlove #DhoniKeepsTheGlove   #DhoniKeSaathDesh  #dhonigloves #dhoni https://t.co/cEOOw8Kln3	NOT	NONE	NONE	0			1.922214150428772	1.664625644683838	1.2423514127731323	1.0928213596343994	1.9754512310028076	0.7911173105239868	1.902536153793335	0.06563030183315277	0.0	0.0	1.0	0.0	0.0
